Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2018	protein localization to synapse (GO:0035418)	1/10	0.0795205496250796	0.3042677372436404	0	0	13.432249322493226	34.00696027874125	NRXN1
GO_Biological_Process_2018	positive regulation of circadian rhythm (GO:0042753)	1/10	0.0795205496250796	0.3042677372436404	0	0	13.432249322493226	34.00696027874125	RORA
GO_Biological_Process_2018	sulfur compound biosynthetic process (GO:0044272)	3/122	0.0801695113384525	0.3042677372436404	0	0	3.0681605975723625	7.742846884357667	CHST11;NDST3;PRELP
GO_Biological_Process_2018	sodium ion transport (GO:0006814)	2/58	0.0828818742725446	0.3042677372436404	0	0	4.333698510078878	10.792377921732152	ATP1A2;SLC4A4
GO_Biological_Process_2018	platelet degranulation (GO:0002576)	3/124	0.0832401764207231	0.3042677372436404	0	0	3.017141108050199	7.500688699958971	CD63;PSAP;PHACTR2
GO_Biological_Process_2018	dephosphorylation (GO:0016311)	3/124	0.0832401764207231	0.3042677372436404	0	0	3.017141108050199	7.500688699958971	PTPRT;PTPRN2;PLPP3
GO_Biological_Process_2018	regulation of cell growth (GO:0001558)	4/201	0.0852521187846334	0.3042677372436404	0	0	2.476652899076205	6.097871888386565	GJA1;CDKN1A;FAM107A;SMARCA2
GO_Biological_Process_2018	regulation of protein metabolic process (GO:0051246)	2/59	0.0853412941073646	0.3042677372436404	0	0	4.257453449574857	10.478005219280345	GSAP;APOE
GO_Biological_Process_2018	cell junction assembly (GO:0034329)	2/59	0.0853412941073646	0.3042677372436404	0	0	4.257453449574857	10.478005219280345	PKP4;CDH19
GO_Biological_Process_2018	cell morphogenesis (GO:0000902)	2/59	0.0853412941073646	0.3042677372436404	0	0	4.257453449574857	10.478005219280345	SHROOM3;CDH19
GO_Biological_Process_2018	sterol metabolic process (GO:0016125)	2/59	0.0853412941073646	0.3042677372436404	0	0	4.257453449574857	10.478005219280345	HMGCR;APOE
GO_Biological_Process_2018	cytoskeleton organization (GO:0007010)	3/126	0.086360847139043	0.3042677372436404	0	0	2.967780788919	7.268750627975712	MAST4;MICAL2;APOE
GO_Biological_Process_2018	regulation of cholesterol esterification (GO:0010872)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	APOE
GO_Biological_Process_2018	regulation of hippo signaling (GO:0035330)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	NF2
GO_Biological_Process_2018	positive regulation of chondrocyte differentiation (GO:0032332)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	SOX6
GO_Biological_Process_2018	postsynapse assembly (GO:0099068)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	NRXN1
GO_Biological_Process_2018	positive regulation by host of viral process (GO:0044794)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	APOE
GO_Biological_Process_2018	import across plasma membrane (GO:0098739)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	ATP1A2
GO_Biological_Process_2018	regulation of hydrogen peroxide-induced cell death (GO:1903205)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	GPR37L1
GO_Biological_Process_2018	regulation of vascular endothelial growth factor signaling pathway (GO:1900746)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	CD63
GO_Biological_Process_2018	T-helper cell differentiation (GO:0042093)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	RORA
GO_Biological_Process_2018	negative regulation of heart contraction (GO:0045822)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	PDE4D
GO_Biological_Process_2018	angiotensin maturation (GO:0002003)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	ENPEP
GO_Biological_Process_2018	negative regulation of chemotaxis (GO:0050922)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	ROBO2
GO_Biological_Process_2018	cellular response to sterol (GO:0036315)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	RORA
GO_Biological_Process_2018	synaptic transmission, GABAergic (GO:0051932)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	GABRA2
GO_Biological_Process_2018	modulation by host of viral process (GO:0044788)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	APOE
GO_Biological_Process_2018	low-density lipoprotein particle remodeling (GO:0034374)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	PLA2G7
GO_Biological_Process_2018	regulation of non-canonical Wnt signaling pathway (GO:2000050)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	DAAM2
GO_Biological_Process_2018	regulation of ventricular cardiac muscle cell action potential (GO:0098911)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	CTNNA3
GO_Biological_Process_2018	relaxation of cardiac muscle (GO:0055119)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	ATP1A2
GO_Biological_Process_2018	regulation of integrin-mediated signaling pathway (GO:2001044)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	CD63
GO_Biological_Process_2018	regulation of cardiac muscle cell differentiation (GO:2000725)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	SOX6
GO_Biological_Process_2018	negative regulation of amyloid precursor protein catabolic process (GO:1902992)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	APOE
GO_Biological_Process_2018	presynaptic membrane organization (GO:0097090)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	IL1RAPL1
GO_Biological_Process_2018	midbrain dopaminergic neuron differentiation (GO:1904948)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	FZD1
GO_Biological_Process_2018	positive regulation of glycoprotein biosynthetic process (GO:0010560)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	PLCB1
GO_Biological_Process_2018	alcohol catabolic process (GO:0046164)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	APOE
GO_Biological_Process_2018	response to sterol (GO:0036314)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	RORA
GO_Biological_Process_2018	relaxation of muscle (GO:0090075)	1/11	0.0871182901028945	0.3042677372436404	0	0	12.08841463414634	29.50163602107077	ATP1A2
GO_Biological_Process_2018	regulation of MAPK cascade (GO:0043408)	4/203	0.0876446184357404	0.3044264539731219	0	0	2.4515122194825056	5.968120861705942	ERBB4;GPR37L1;MERTK;IGF1R
GO_Biological_Process_2018	negative regulation of response to stimulus (GO:0048585)	3/127	0.0879396723456766	0.3044264539731219	0	0	2.9436977299880525	7.156436035953314	ERBB4;MERTK;IGF1R
GO_Biological_Process_2018	protein lipidation (GO:0006497)	3/127	0.0879396723456766	0.3044264539731219	0	0	2.9436977299880525	7.156436035953314	NTM;LSAMP;MDGA2
GO_Biological_Process_2018	regulation of tyrosine phosphorylation of STAT protein (GO:0042509)	2/61	0.0903254705886745	0.3058620903249143	0	0	4.112717063533326	9.888352838274384	ERBB4;NF2
GO_Biological_Process_2018	regulation of DNA replication (GO:0006275)	2/61	0.0903254705886745	0.3058620903249143	0	0	4.112717063533326	9.888352838274384	NF2;IGF1R
GO_Biological_Process_2018	generation of neurons (GO:0048699)	3/130	0.0927488298833002	0.3058620903249143	0	0	2.873724117818606	6.833314186538897	FZD1;TUBB2B;IL1RAPL1
GO_Biological_Process_2018	histone H3-K9 demethylation (GO:0033169)	1/12	0.0946536954756875	0.3058620903249143	0	0	10.98891352549889	25.906697243296065	HR
GO_Biological_Process_2018	regulation of oligodendrocyte differentiation (GO:0048713)	1/12	0.0946536954756875	0.3058620903249143	0	0	10.98891352549889	25.906697243296065	DAAM2
GO_Biological_Process_2018	sulfation (GO:0051923)	1/12	0.0946536954756875	0.3058620903249143	0	0	10.98891352549889	25.906697243296065	SULT1A1
GO_Biological_Process_2018	phospholipid efflux (GO:0033700)	1/12	0.0946536954756875	0.3058620903249143	0	0	10.98891352549889	25.906697243296065	APOE
GO_Biological_Process_2018	regulation of angiotensin levels in blood (GO:0002002)	1/12	0.0946536954756875	0.3058620903249143	0	0	10.98891352549889	25.906697243296065	ENPEP
GO_Biological_Process_2018	regulation of cholesterol homeostasis (GO:2000188)	1/12	0.0946536954756875	0.3058620903249143	0	0	10.98891352549889	25.906697243296065	RORA
GO_Biological_Process_2018	positive regulation of amyloid precursor protein catabolic process (GO:1902993)	1/12	0.0946536954756875	0.3058620903249143	0	0	10.98891352549889	25.906697243296065	GSAP
GO_Biological_Process_2018	negative regulation of substrate adhesion-dependent cell spreading (GO:1900025)	1/12	0.0946536954756875	0.3058620903249143	0	0	10.98891352549889	25.906697243296065	EFNA5
GO_Biological_Process_2018	positive regulation of stem cell differentiation (GO:2000738)	1/12	0.0946536954756875	0.3058620903249143	0	0	10.98891352549889	25.906697243296065	SOX6
GO_Biological_Process_2018	regulation of cell communication by electrical coupling (GO:0010649)	1/12	0.0946536954756875	0.3058620903249143	0	0	10.98891352549889	25.906697243296065	PDE4D
GO_Biological_Process_2018	response to prostaglandin E (GO:0034695)	1/12	0.0946536954756875	0.3058620903249143	0	0	10.98891352549889	25.906697243296065	TGFBR3
GO_Biological_Process_2018	keratan sulfate catabolic process (GO:0042340)	1/12	0.0946536954756875	0.3058620903249143	0	0	10.98891352549889	25.906697243296065	PRELP
GO_Biological_Process_2018	negative regulation of leukocyte apoptotic process (GO:2000107)	1/12	0.0946536954756875	0.3058620903249143	0	0	10.98891352549889	25.906697243296065	MERTK
GO_Biological_Process_2018	protein phosphorylation (GO:0006468)	7/470	0.0949687638267014	0.3058620903249143	0	0	1.8536785411597447	4.363943448297932	TGFBR3;CAMK1D;MAST4;ERBB4;FAM20A;MERTK;IGF1R
GO_Biological_Process_2018	synapse assembly (GO:0007416)	2/63	0.0953933029289235	0.3058620903249143	0	0	3.977471588051896	9.346051545391669	FZD1;NRXN1
GO_Biological_Process_2018	cellular response to hypoxia (GO:0071456)	3/132	0.0960144245836676	0.3058620903249143	0	0	2.828883146712604	6.628799790794528	KCND2;RORA;HIF3A
GO_Biological_Process_2018	glycerophospholipid metabolic process (GO:0006650)	2/64	0.0979573187622978	0.3058620903249143	0	0	3.913120918266376	9.091054154832497	PLCB1;PLA2G7
GO_Biological_Process_2018	cellular response to decreased oxygen levels (GO:0036294)	2/64	0.0979573187622978	0.3058620903249143	0	0	3.913120918266376	9.091054154832497	KCND2;RORA
GO_Biological_Process_2018	adenylate cyclase-modulating G-protein coupled receptor signaling pathway (GO:0007188)	3/134	0.0993265923192629	0.3058620903249143	0	0	2.785411365564037	6.432467303377116	PSAP;ADCY2;GPR37L1
GO_Biological_Process_2018	regulation of canonical Wnt signaling pathway (GO:0060828)	4/213	0.1000870868106836	0.3058620903249143	0	0	2.333026241493061	5.369960571263105	DAAM2;APOE;LGR6;RNF220
GO_Biological_Process_2018	negative regulation of apoptotic signaling pathway (GO:2001234)	2/65	0.1005407367711622	0.3058620903249143	0	0	3.8508131268867465	8.84605823534597	SCG2;BCL2L1
GO_Biological_Process_2018	sodium ion export from cell (GO:0036376)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	ATP1A2
GO_Biological_Process_2018	cellular response to low-density lipoprotein particle stimulus (GO:0071404)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	CD81
GO_Biological_Process_2018	dicarboxylic acid catabolic process (GO:0043649)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	GLUL
GO_Biological_Process_2018	regulation of granulocyte chemotaxis (GO:0071622)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	CAMK1D
GO_Biological_Process_2018	negative regulation of hemostasis (GO:1900047)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	APOE
GO_Biological_Process_2018	regulation of plasma membrane bounded cell projection organization (GO:0120035)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	IL1RAPL1
GO_Biological_Process_2018	atrial cardiac muscle cell action potential (GO:0086014)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	GJA1
GO_Biological_Process_2018	triglyceride-rich lipoprotein particle remodeling (GO:0034370)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	APOE
GO_Biological_Process_2018	water transport (GO:0006833)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	AQP4
GO_Biological_Process_2018	mammary gland epithelium development (GO:0061180)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	ERBB4
GO_Biological_Process_2018	synaptic vesicle cycle (GO:0099504)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	SYNDIG1
GO_Biological_Process_2018	semaphorin-plexin signaling pathway involved in neuron projection guidance (GO:1902285)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	NELL2
GO_Biological_Process_2018	sodium ion export (GO:0071436)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	ATP1A2
GO_Biological_Process_2018	positive regulation of cholesterol efflux (GO:0010875)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	APOE
GO_Biological_Process_2018	positive regulation of actin nucleation (GO:0051127)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	WIPF1
GO_Biological_Process_2018	regulation of axon guidance (GO:1902667)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	TUBB2B
GO_Biological_Process_2018	interleukin-15-mediated signaling pathway (GO:0035723)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	PLCB1
GO_Biological_Process_2018	positive regulation of protein complex disassembly (GO:0043243)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	IGF1R
GO_Biological_Process_2018	pathway-restricted SMAD protein phosphorylation (GO:0060389)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	TGFBR3
GO_Biological_Process_2018	glutamine family amino acid biosynthetic process (GO:0009084)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	GLUL
GO_Biological_Process_2018	response to UV-B (GO:0010224)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	CDKN1A
GO_Biological_Process_2018	high-density lipoprotein particle assembly (GO:0034380)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	APOE
GO_Biological_Process_2018	cellular response to interleukin-15 (GO:0071350)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	PLCB1
GO_Biological_Process_2018	amyloid precursor protein metabolic process (GO:0042982)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	APOE
GO_Biological_Process_2018	synaptic vesicle localization (GO:0097479)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	SYNDIG1
GO_Biological_Process_2018	regulation of execution phase of apoptosis (GO:1900117)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	BCL2L1
GO_Biological_Process_2018	sensory perception of taste (GO:0050909)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	ASIC2
GO_Biological_Process_2018	regulation of cellular carbohydrate metabolic process (GO:0010675)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	RORA
GO_Biological_Process_2018	membrane repolarization (GO:0086009)	1/13	0.1021272739997377	0.3058620903249143	0	0	10.072662601626016	22.98113689439487	ATP1A2
GO_Biological_Process_2018	positive regulation of transferase activity (GO:0051347)	3/137	0.1043802330822443	0.3106699435317098	0	0	2.722636815920398	6.152383142909693	ERBB4;MERTK;IGF1R
GO_Biological_Process_2018	positive regulation of endothelial cell proliferation (GO:0001938)	2/67	0.1057638269850216	0.3106699435317098	0	0	3.731949032562529	8.383997850740595	NELL2;SCG2
GO_Biological_Process_2018	regulation of primary metabolic process (GO:0080090)	3/139	0.1078049495551744	0.3106699435317098	0	0	2.6823257080610023	5.974697331495495	PSAP;APOE;HMGCR
GO_Biological_Process_2018	regulation of epithelial to mesenchymal transition (GO:0010717)	2/68	0.1084025396127003	0.3106699435317098	0	0	3.675218442089608	8.16598168297992	LDLRAD4;USF3
GO_Biological_Process_2018	cholesterol metabolic process (GO:0008203)	2/68	0.1084025396127003	0.3106699435317098	0	0	3.675218442089608	8.16598168297992	HMGCR;APOE
GO_Biological_Process_2018	positive regulation of cytokine production (GO:0001819)	4/220	0.1092583480182679	0.3106699435317098	0	0	2.2566137566137567	4.996233202613406	CADM1;PDE4D;RORA;PLCB1
GO_Biological_Process_2018	regulation of cellular component organization (GO:0051128)	3/140	0.1095336566937671	0.3106699435317098	0	0	2.6626115166261157	5.888427700452837	HIP1;FAM107A;EFNA5
GO_Biological_Process_2018	positive regulation of Wnt signaling pathway (GO:0030177)	3/140	0.1095336566937671	0.3106699435317098	0	0	2.6626115166261157	5.888427700452837	DAAM2;LGR6;RNF220
GO_Biological_Process_2018	neuron cell-cell adhesion (GO:0007158)	1/14	0.109539529792404	0.3106699435317098	0	0	9.297373358348969	20.560860328803205	NRXN1
GO_Biological_Process_2018	negative regulation of hydrogen peroxide-induced cell death (GO:1903206)	1/14	0.109539529792404	0.3106699435317098	0	0	9.297373358348969	20.560860328803205	GPR37L1
GO_Biological_Process_2018	cAMP biosynthetic process (GO:0006171)	1/14	0.109539529792404	0.3106699435317098	0	0	9.297373358348969	20.560860328803205	ADCY2
GO_Biological_Process_2018	fluid transport (GO:0042044)	1/14	0.109539529792404	0.3106699435317098	0	0	9.297373358348969	20.560860328803205	AQP4
GO_Biological_Process_2018	clathrin coat assembly (GO:0048268)	1/14	0.109539529792404	0.3106699435317098	0	0	9.297373358348969	20.560860328803205	HIP1
GO_Biological_Process_2018	positive regulation of myoblast differentiation (GO:0045663)	1/14	0.109539529792404	0.3106699435317098	0	0	9.297373358348969	20.560860328803205	PLCB1
GO_Biological_Process_2018	fatty acid transport (GO:0015908)	1/14	0.109539529792404	0.3106699435317098	0	0	9.297373358348969	20.560860328803205	APOE
GO_Biological_Process_2018	regulation of calcineurin-NFAT signaling cascade (GO:0070884)	1/14	0.109539529792404	0.3106699435317098	0	0	9.297373358348969	20.560860328803205	RCAN2
GO_Biological_Process_2018	modified amino acid transport (GO:0072337)	1/14	0.109539529792404	0.3106699435317098	0	0	9.297373358348969	20.560860328803205	SLC1A4
GO_Biological_Process_2018	positive regulation of heart rate (GO:0010460)	1/14	0.109539529792404	0.3106699435317098	0	0	9.297373358348969	20.560860328803205	PDE4D
GO_Biological_Process_2018	cardiac left ventricle morphogenesis (GO:0003214)	1/14	0.109539529792404	0.3106699435317098	0	0	9.297373358348969	20.560860328803205	CPE
GO_Biological_Process_2018	estrogen metabolic process (GO:0008210)	1/14	0.109539529792404	0.3106699435317098	0	0	9.297373358348969	20.560860328803205	SULT1A1
GO_Biological_Process_2018	negative regulation of cation transmembrane transport (GO:1904063)	1/14	0.109539529792404	0.3106699435317098	0	0	9.297373358348969	20.560860328803205	ATP1A2
GO_Biological_Process_2018	neuromuscular process controlling balance (GO:0050885)	1/14	0.109539529792404	0.3106699435317098	0	0	9.297373358348969	20.560860328803205	NRXN1
GO_Biological_Process_2018	positive regulation of endothelial cell migration (GO:0010595)	2/70	0.1137319500695689	0.3162773870838556	0	0	3.5667629014796103	7.753824800779302	NELL2;PLPP3
GO_Biological_Process_2018	vascular endothelial growth factor receptor signaling pathway (GO:0048010)	2/70	0.1137319500695689	0.3162773870838556	0	0	3.5667629014796103	7.753824800779302	VAV3;NELL2
GO_Biological_Process_2018	positive regulation of lymphocyte proliferation (GO:0050671)	2/71	0.116421727211295	0.3162773870838556	0	0	3.514892860318307	7.558903988009423	VAV3;CD81
GO_Biological_Process_2018	heparan sulfate proteoglycan biosynthetic process (GO:0015012)	1/15	0.1168909629409322	0.3162773870838556	0	0	8.632839721254355	18.53050889894044	NDST3
GO_Biological_Process_2018	positive regulation of membrane protein ectodomain proteolysis (GO:0051044)	1/15	0.1168909629409322	0.3162773870838556	0	0	8.632839721254355	18.53050889894044	APOE
GO_Biological_Process_2018	regulation of protein homooligomerization (GO:0032462)	1/15	0.1168909629409322	0.3162773870838556	0	0	8.632839721254355	18.53050889894044	APOE
GO_Biological_Process_2018	body fluid secretion (GO:0007589)	1/15	0.1168909629409322	0.3162773870838556	0	0	8.632839721254355	18.53050889894044	ERBB4
GO_Biological_Process_2018	negative regulation of platelet activation (GO:0010544)	1/15	0.1168909629409322	0.3162773870838556	0	0	8.632839721254355	18.53050889894044	APOE
GO_Biological_Process_2018	positive regulation of CREB transcription factor activity (GO:0032793)	1/15	0.1168909629409322	0.3162773870838556	0	0	8.632839721254355	18.53050889894044	CAMK1D
GO_Biological_Process_2018	L-alpha-amino acid transmembrane transport (GO:1902475)	1/15	0.1168909629409322	0.3162773870838556	0	0	8.632839721254355	18.53050889894044	SLC1A3
GO_Biological_Process_2018	negative regulation of coagulation (GO:0050819)	1/15	0.1168909629409322	0.3162773870838556	0	0	8.632839721254355	18.53050889894044	APOE
GO_Biological_Process_2018	regulation of protein complex disassembly (GO:0043244)	1/15	0.1168909629409322	0.3162773870838556	0	0	8.632839721254355	18.53050889894044	IGF1R
GO_Biological_Process_2018	regulation of fertilization (GO:0080154)	1/15	0.1168909629409322	0.3162773870838556	0	0	8.632839721254355	18.53050889894044	PLCB1
GO_Biological_Process_2018	negative regulation of interleukin-2 production (GO:0032703)	1/15	0.1168909629409322	0.3162773870838556	0	0	8.632839721254355	18.53050889894044	NAV3
GO_Biological_Process_2018	regulation of cell-substrate junction assembly (GO:0090109)	1/15	0.1168909629409322	0.3162773870838556	0	0	8.632839721254355	18.53050889894044	EFNA5
GO_Biological_Process_2018	nitric oxide mediated signal transduction (GO:0007263)	1/15	0.1168909629409322	0.3162773870838556	0	0	8.632839721254355	18.53050889894044	APOE
GO_Biological_Process_2018	negative regulation of release of cytochrome c from mitochondria (GO:0090201)	1/15	0.1168909629409322	0.3162773870838556	0	0	8.632839721254355	18.53050889894044	BCL2L1
GO_Biological_Process_2018	cellular sodium ion homeostasis (GO:0006883)	1/15	0.1168909629409322	0.3162773870838556	0	0	8.632839721254355	18.53050889894044	ATP1A2
GO_Biological_Process_2018	regulation of cartilage development (GO:0061035)	1/15	0.1168909629409322	0.3162773870838556	0	0	8.632839721254355	18.53050889894044	SOX6
GO_Biological_Process_2018	negative regulation of cellular component movement (GO:0051271)	1/15	0.1168909629409322	0.3162773870838556	0	0	8.632839721254355	18.53050889894044	TGFBR3
GO_Biological_Process_2018	canonical Wnt signaling pathway (GO:0060070)	2/73	0.1218491710357455	0.320531350228268	0	0	3.415536161755811	7.189605601738303	FZD1;PLPP3
GO_Biological_Process_2018	positive regulation of nucleic acid-templated transcription (GO:1903508)	7/502	0.122418755875346	0.320531350228268	0	0	1.7309806930060094	3.6355920544740576	FZD1;GRIP1;ERBB4;RORA;PLCB1;SMARCA2;NPAS3
GO_Biological_Process_2018	regulated exocytosis (GO:0045055)	3/148	0.1237406512815973	0.320531350228268	0	0	2.514687100893997	5.254608251569978	CD63;PSAP;PHACTR2
GO_Biological_Process_2018	regulation of actin nucleation (GO:0051125)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	WIPF1
GO_Biological_Process_2018	regulation of systemic arterial blood pressure by hormone (GO:0001990)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	ENPEP
GO_Biological_Process_2018	positive regulation of dendrite morphogenesis (GO:0050775)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	IL1RAPL1
GO_Biological_Process_2018	positive regulation of nitric-oxide synthase activity (GO:0051000)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	APOE
GO_Biological_Process_2018	cardiac epithelial to mesenchymal transition (GO:0060317)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	TGFBR3
GO_Biological_Process_2018	G-protein coupled acetylcholine receptor signaling pathway (GO:0007213)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	PLCB1
GO_Biological_Process_2018	positive regulation of G1/S transition of mitotic cell cycle (GO:1900087)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	PLCB1
GO_Biological_Process_2018	sympathetic nervous system development (GO:0048485)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	NELL2
GO_Biological_Process_2018	neuromuscular process (GO:0050905)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	NRXN1
GO_Biological_Process_2018	negative regulation of striated muscle cell differentiation (GO:0051154)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	SOX6
GO_Biological_Process_2018	negative regulation of steroid biosynthetic process (GO:0010894)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	APOE
GO_Biological_Process_2018	regulation of acrosome reaction (GO:0060046)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	PLCB1
GO_Biological_Process_2018	guanosine-containing compound metabolic process (GO:1901068)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	AK3
GO_Biological_Process_2018	activation of protein kinase A activity (GO:0034199)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	ADCY2
GO_Biological_Process_2018	glutamine family amino acid catabolic process (GO:0009065)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	GLUL
GO_Biological_Process_2018	positive regulation of positive chemotaxis (GO:0050927)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	SCG2
GO_Biological_Process_2018	regulation of intrinsic apoptotic signaling pathway in response to DNA damage (GO:1902229)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	BCL2L1
GO_Biological_Process_2018	negative regulation of DNA replication (GO:0008156)	1/16	0.1241820694172389	0.320531350228268	0	0	8.05691056910569	16.806767724629594	NF2
GO_Biological_Process_2018	positive regulation of epithelial cell migration (GO:0010634)	2/74	0.1245859546767298	0.3208701721105274	0	0	3.3679277436946147	7.0145831743905935	NELL2;DOCK5
GO_Biological_Process_2018	negative regulation of phosphorylation (GO:0042326)	2/75	0.127337534235416	0.3235847336280386	0	0	3.3216236658542733	6.845580610096848	CDKN1A;PLPP3
GO_Biological_Process_2018	cAMP-mediated signaling (GO:0019933)	2/75	0.127337534235416	0.3235847336280386	0	0	3.3216236658542733	6.845580610096848	PDE4D;ADCY2
GO_Biological_Process_2018	negative regulation of cell differentiation (GO:0045596)	3/150	0.1273930049634811	0.3235847336280386	0	0	2.4802217183169564	5.110443385560158	RORA;LDLRAD4;USF3
